taxID,superkingdom,kingdom,subkingdom,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,cohort,subcohort,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,section,subsection,series,subseries,species_group,species_subgroup,species,forma_specialis,subspecies,varietas,subvariety,forma,serogroup,serotype,strain,isolate
455597,Archaea,Kin_TACK group,sbKin_of_Thaumarchaeota,spPhy_of_Thaumarchaeota,Thaumarchaeota,sbPhy_of_Nitrosopumilales,inPhy_of_Nitrosopumilales,spCla_of_Nitrosopumilales,Cla_of_Nitrosopumilales,sbCla_of_Nitrosopumilales,inCla_of_Nitrosopumilales,Coh_of_Nitrosopumilales,sbCoh_of_Nitrosopumilales,spOrd_of_Nitrosopumilales,Nitrosopumilales,sbOrd_of_environmental samples,inOrd_of_environmental samples,prOrd_of_environmental samples,spFam_of_environmental samples,Fam_of_environmental samples,sbFam_of_environmental samples,Tri_of_environmental samples,sbTri_of_environmental samples,Gen_environmental samples,sbGen_of_uncultured marine crenarchaeote HF4000_APKG6D9,Sec_of_uncultured marine crenarchaeote HF4000_APKG6D9,sbSec_of_uncultured marine crenarchaeote HF4000_APKG6D9,Ser_of_uncultured marine crenarchaeote HF4000_APKG6D9,sbSer_of_uncultured marine crenarchaeote HF4000_APKG6D9,Sgr_of_uncultured marine crenarchaeote HF4000_APKG6D9,sbSgr_of_uncultured marine crenarchaeote HF4000_APKG6D9,uncultured marine crenarchaeote HF4000_APKG6D9,Fsp_in_uncultured marine crenarchaeote HF4000_APKG6D9,sbSpe_in_uncultured marine crenarchaeote HF4000_APKG6D9,Var_in_uncultured marine crenarchaeote HF4000_APKG6D9,sbVar_in_uncultured marine crenarchaeote HF4000_APKG6D9,For_in_uncultured marine crenarchaeote HF4000_APKG6D9,Srg_in_uncultured marine crenarchaeote HF4000_APKG6D9,Srt_in_uncultured marine crenarchaeote HF4000_APKG6D9,Str_in_uncultured marine crenarchaeote HF4000_APKG6D9,Iso_in_uncultured marine crenarchaeote HF4000_APKG6D9
2094025,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Flavobacteriia,inPhy_of_Flavobacteriia,spCla_of_Flavobacteriia,Flavobacteriia,sbCla_of_Flavobacteriales,inCla_of_Flavobacteriales,Coh_of_Flavobacteriales,sbCoh_of_Flavobacteriales,spOrd_of_Flavobacteriales,Flavobacteriales,sbOrd_of_Flavobacteriaceae,inOrd_of_Flavobacteriaceae,prOrd_of_Flavobacteriaceae,spFam_of_Flavobacteriaceae,Flavobacteriaceae,sbFam_of_Pukyongia,Tri_of_Pukyongia,sbTri_of_Pukyongia,Pukyongia,sbGen_of_Pukyongia salina,Sec_of_Pukyongia salina,sbSec_of_Pukyongia salina,Ser_of_Pukyongia salina,sbSer_of_Pukyongia salina,Sgr_of_Pukyongia salina,sbSgr_of_Pukyongia salina,Pukyongia salina,Fsp_in_Pukyongia salina,sbSpe_in_Pukyongia salina,Var_in_Pukyongia salina,sbVar_in_Pukyongia salina,For_in_Pukyongia salina,Srg_in_Pukyongia salina,Srt_in_Pukyongia salina,Str_in_Pukyongia salina,Iso_in_Pukyongia salina
95179,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Amphiesmenoptera,Amphiesmenoptera,Lepidoptera,Glossata,Neolepidoptera,Heteroneura,Noctuoidea,Noctuidae,Noctuinae,Tri_in_Noctuinae,sbTri_in_Noctuinae,Gen_in_Noctuinae,sbGen_in_Noctuinae,Sec_in_Noctuinae,sbSec_in_Noctuinae,Ser_in_Noctuinae,sbSer_in_Noctuinae,Sgr_in_Noctuinae,sbSgr_in_Noctuinae,Spe_in_Noctuinae,Fsp_in_Noctuinae,sbSpe_in_Noctuinae,Var_in_Noctuinae,sbVar_in_Noctuinae,For_in_Noctuinae,Srg_in_Noctuinae,Srt_in_Noctuinae,Str_in_Noctuinae,Iso_in_Noctuinae
29650,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_of_Alismatales,inCla_of_Alismatales,Coh_of_Alismatales,sbCoh_of_Alismatales,spOrd_of_Alismatales,Alismatales,sbOrd_of_Hydrocharitaceae,inOrd_of_Hydrocharitaceae,prOrd_of_Hydrocharitaceae,spFam_of_Hydrocharitaceae,Hydrocharitaceae,sbFam_of_Najas,Tri_of_Najas,sbTri_of_Najas,Najas,sbGen_of_Najas flexilis,Sec_of_Najas flexilis,sbSec_of_Najas flexilis,Ser_of_Najas flexilis,sbSer_of_Najas flexilis,Sgr_of_Najas flexilis,sbSgr_of_Najas flexilis,Najas flexilis,Fsp_in_Najas flexilis,sbSpe_in_Najas flexilis,Var_in_Najas flexilis,sbVar_in_Najas flexilis,For_in_Najas flexilis,Srg_in_Najas flexilis,Srt_in_Najas flexilis,Str_in_Najas flexilis,Iso_in_Najas flexilis
1241979,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Flavobacteriia,inPhy_of_Flavobacteriia,spCla_of_Flavobacteriia,Flavobacteriia,sbCla_of_Flavobacteriales,inCla_of_Flavobacteriales,Coh_of_Flavobacteriales,sbCoh_of_Flavobacteriales,spOrd_of_Flavobacteriales,Flavobacteriales,sbOrd_of_Weeksellaceae,inOrd_of_Weeksellaceae,prOrd_of_Weeksellaceae,spFam_of_Weeksellaceae,Weeksellaceae,sbFam_Chryseobacterium group,Tri_of_Kaistella,sbTri_of_Kaistella,Kaistella,sbGen_of_Kaistella carnis,Sec_of_Kaistella carnis,sbSec_of_Kaistella carnis,Ser_of_Kaistella carnis,sbSer_of_Kaistella carnis,Sgr_of_Kaistella carnis,sbSgr_of_Kaistella carnis,Kaistella carnis,Fsp_in_Kaistella carnis,sbSpe_in_Kaistella carnis,Var_in_Kaistella carnis,sbVar_in_Kaistella carnis,For_in_Kaistella carnis,Srg_in_Kaistella carnis,Srt_in_Kaistella carnis,Str_in_Kaistella carnis,Iso_in_Kaistella carnis
29580,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Betaproteobacteria,inPhy_of_Betaproteobacteria,spCla_of_Betaproteobacteria,Betaproteobacteria,sbCla_of_Burkholderiales,inCla_of_Burkholderiales,Coh_of_Burkholderiales,sbCoh_of_Burkholderiales,spOrd_of_Burkholderiales,Burkholderiales,sbOrd_of_Oxalobacteraceae,inOrd_of_Oxalobacteraceae,prOrd_of_Oxalobacteraceae,spFam_of_Oxalobacteraceae,Oxalobacteraceae,sbFam_of_Janthinobacterium,Tri_of_Janthinobacterium,sbTri_of_Janthinobacterium,Janthinobacterium,sbGen_in_Janthinobacterium,Sec_in_Janthinobacterium,sbSec_in_Janthinobacterium,Ser_in_Janthinobacterium,sbSer_in_Janthinobacterium,Sgr_in_Janthinobacterium,sbSgr_in_Janthinobacterium,Spe_in_Janthinobacterium,Fsp_in_Janthinobacterium,sbSpe_in_Janthinobacterium,Var_in_Janthinobacterium,sbVar_in_Janthinobacterium,For_in_Janthinobacterium,Srg_in_Janthinobacterium,Srt_in_Janthinobacterium,Str_in_Janthinobacterium,Iso_in_Janthinobacterium
324593,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_eudicotyledons,inCla_Gunneridae,Coh_Pentapetalae,sbCoh_of_asterids,spOrd_asterids,Asterales,sbOrd_of_Asteraceae,inOrd_of_Asteraceae,prOrd_of_Asteraceae,spFam_of_Asteraceae,Asteraceae,Carduoideae,Cardueae,Saussureinae,Saussurea,sbGen_of_Saussurea costus,Sec_of_Saussurea costus,sbSec_of_Saussurea costus,Ser_of_Saussurea costus,sbSer_of_Saussurea costus,Sgr_of_Saussurea costus,sbSgr_of_Saussurea costus,Saussurea costus,Fsp_in_Saussurea costus,sbSpe_in_Saussurea costus,Var_in_Saussurea costus,sbVar_in_Saussurea costus,For_in_Saussurea costus,Srg_in_Saussurea costus,Srt_in_Saussurea costus,Str_in_Saussurea costus,Iso_in_Saussurea costus
29543,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Desulfuromonadales,inCla_of_Desulfuromonadales,Coh_of_Desulfuromonadales,sbCoh_of_Desulfuromonadales,spOrd_of_Desulfuromonadales,Desulfuromonadales,sbOrd_of_Desulfuromonadaceae,inOrd_of_Desulfuromonadaceae,prOrd_of_Desulfuromonadaceae,spFam_of_Desulfuromonadaceae,Desulfuromonadaceae,sbFam_of_Pelobacter,Tri_of_Pelobacter,sbTri_of_Pelobacter,Pelobacter,sbGen_of_Pelobacter propionicus,Sec_of_Pelobacter propionicus,sbSec_of_Pelobacter propionicus,Ser_of_Pelobacter propionicus,sbSer_of_Pelobacter propionicus,Sgr_of_Pelobacter propionicus,sbSgr_of_Pelobacter propionicus,Pelobacter propionicus,Fsp_in_Pelobacter propionicus,sbSpe_in_Pelobacter propionicus,Var_in_Pelobacter propionicus,sbVar_in_Pelobacter propionicus,For_in_Pelobacter propionicus,Srg_in_Pelobacter propionicus,Srt_in_Pelobacter propionicus,Str_in_Pelobacter propionicus,Iso_in_Pelobacter propionicus
521096,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Corynebacteriales,inCla_of_Corynebacteriales,Coh_of_Corynebacteriales,sbCoh_of_Corynebacteriales,spOrd_of_Corynebacteriales,Corynebacteriales,sbOrd_of_Tsukamurellaceae,inOrd_of_Tsukamurellaceae,prOrd_of_Tsukamurellaceae,spFam_of_Tsukamurellaceae,Tsukamurellaceae,sbFam_of_Tsukamurella,Tri_of_Tsukamurella,sbTri_of_Tsukamurella,Tsukamurella,sbGen_of_Tsukamurella paurometabola,Sec_of_Tsukamurella paurometabola,sbSec_of_Tsukamurella paurometabola,Ser_of_Tsukamurella paurometabola,sbSer_of_Tsukamurella paurometabola,Sgr_of_Tsukamurella paurometabola,sbSgr_of_Tsukamurella paurometabola,Tsukamurella paurometabola,Fsp_of_Tsukamurella paurometabola DSM 20162,sbSpe_of_Tsukamurella paurometabola DSM 20162,Var_of_Tsukamurella paurometabola DSM 20162,sbVar_of_Tsukamurella paurometabola DSM 20162,For_of_Tsukamurella paurometabola DSM 20162,Srg_of_Tsukamurella paurometabola DSM 20162,Srt_of_Tsukamurella paurometabola DSM 20162,Tsukamurella paurometabola DSM 20162,Iso_in_Tsukamurella paurometabola DSM 20162
160699,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Hyphomicrobiales,inCla_of_Hyphomicrobiales,Coh_of_Hyphomicrobiales,sbCoh_of_Hyphomicrobiales,spOrd_of_Hyphomicrobiales,Hyphomicrobiales,sbOrd_of_Rhizobiaceae,inOrd_of_Rhizobiaceae,prOrd_of_Rhizobiaceae,spFam_of_Rhizobiaceae,Rhizobiaceae,sbFam_Rhizobium/Agrobacterium group,Tri_of_Agrobacterium,sbTri_of_Agrobacterium,Agrobacterium,sbGen_of_Agrobacterium larrymoorei,Sec_of_Agrobacterium larrymoorei,sbSec_of_Agrobacterium larrymoorei,Ser_of_Agrobacterium larrymoorei,sbSer_of_Agrobacterium larrymoorei,Sgr_of_Agrobacterium larrymoorei,sbSgr_of_Agrobacterium larrymoorei,Agrobacterium larrymoorei,Fsp_in_Agrobacterium larrymoorei,sbSpe_in_Agrobacterium larrymoorei,Var_in_Agrobacterium larrymoorei,sbVar_in_Agrobacterium larrymoorei,For_in_Agrobacterium larrymoorei,Srg_in_Agrobacterium larrymoorei,Srt_in_Agrobacterium larrymoorei,Str_in_Agrobacterium larrymoorei,Iso_in_Agrobacterium larrymoorei
1340425,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Desulfuromonadales,inCla_of_Desulfuromonadales,Coh_of_Desulfuromonadales,sbCoh_of_Desulfuromonadales,spOrd_of_Desulfuromonadales,Desulfuromonadales,sbOrd_of_Geobacteraceae,inOrd_of_Geobacteraceae,prOrd_of_Geobacteraceae,spFam_of_Geobacteraceae,Geobacteraceae,sbFam_of_Geobacter,Tri_of_Geobacter,sbTri_of_Geobacter,Geobacter,sbGen_of_Geobacter anodireducens,Sec_of_Geobacter anodireducens,sbSec_of_Geobacter anodireducens,Ser_of_Geobacter anodireducens,sbSer_of_Geobacter anodireducens,Sgr_of_Geobacter anodireducens,sbSgr_of_Geobacter anodireducens,Geobacter anodireducens,Fsp_in_Geobacter anodireducens,sbSpe_in_Geobacter anodireducens,Var_in_Geobacter anodireducens,sbVar_in_Geobacter anodireducens,For_in_Geobacter anodireducens,Srg_in_Geobacter anodireducens,Srt_in_Geobacter anodireducens,Str_in_Geobacter anodireducens,Iso_in_Geobacter anodireducens
29616,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Polypodiopsida,Polypodiidae,inCla_of_Polypodiales,Coh_of_Polypodiales,sbCoh_of_Polypodiales,spOrd_of_Polypodiales,Polypodiales,Aspleniineae,inOrd_of_Thelypteridaceae,prOrd_of_Thelypteridaceae,spFam_of_Thelypteridaceae,Thelypteridaceae,sbFam_in_Thelypteridaceae,Tri_in_Thelypteridaceae,sbTri_in_Thelypteridaceae,Gen_in_Thelypteridaceae,sbGen_in_Thelypteridaceae,Sec_in_Thelypteridaceae,sbSec_in_Thelypteridaceae,Ser_in_Thelypteridaceae,sbSer_in_Thelypteridaceae,Sgr_in_Thelypteridaceae,sbSgr_in_Thelypteridaceae,Spe_in_Thelypteridaceae,Fsp_in_Thelypteridaceae,sbSpe_in_Thelypteridaceae,Var_in_Thelypteridaceae,sbVar_in_Thelypteridaceae,For_in_Thelypteridaceae,Srg_in_Thelypteridaceae,Srt_in_Thelypteridaceae,Str_in_Thelypteridaceae,Iso_in_Thelypteridaceae
717773,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Thiotrichales,inCla_of_Thiotrichales,Coh_of_Thiotrichales,sbCoh_of_Thiotrichales,spOrd_of_Thiotrichales,Thiotrichales,sbOrd_of_Piscirickettsiaceae,inOrd_of_Piscirickettsiaceae,prOrd_of_Piscirickettsiaceae,spFam_of_Piscirickettsiaceae,Piscirickettsiaceae,sbFam_of_Thiomicrospira,Tri_of_Thiomicrospira,sbTri_of_Thiomicrospira,Thiomicrospira,sbGen_of_Thiomicrospira cyclica,Sec_of_Thiomicrospira cyclica,sbSec_of_Thiomicrospira cyclica,Ser_of_Thiomicrospira cyclica,sbSer_of_Thiomicrospira cyclica,Sgr_of_Thiomicrospira cyclica,sbSgr_of_Thiomicrospira cyclica,Thiomicrospira cyclica,Fsp_of_Thiomicrospira cyclica ALM1,sbSpe_of_Thiomicrospira cyclica ALM1,Var_of_Thiomicrospira cyclica ALM1,sbVar_of_Thiomicrospira cyclica ALM1,For_of_Thiomicrospira cyclica ALM1,Srg_of_Thiomicrospira cyclica ALM1,Srt_of_Thiomicrospira cyclica ALM1,Thiomicrospira cyclica ALM1,Iso_in_Thiomicrospira cyclica ALM1
455611,Archaea,Kin_TACK group,sbKin_of_Thaumarchaeota,spPhy_of_Thaumarchaeota,Thaumarchaeota,sbPhy_of_Nitrosopumilales,inPhy_of_Nitrosopumilales,spCla_of_Nitrosopumilales,Cla_of_Nitrosopumilales,sbCla_of_Nitrosopumilales,inCla_of_Nitrosopumilales,Coh_of_Nitrosopumilales,sbCoh_of_Nitrosopumilales,spOrd_of_Nitrosopumilales,Nitrosopumilales,sbOrd_of_environmental samples,inOrd_of_environmental samples,prOrd_of_environmental samples,spFam_of_environmental samples,Fam_of_environmental samples,sbFam_of_environmental samples,Tri_of_environmental samples,sbTri_of_environmental samples,Gen_environmental samples,sbGen_of_uncultured marine crenarchaeote HF4000_APKG10F15,Sec_of_uncultured marine crenarchaeote HF4000_APKG10F15,sbSec_of_uncultured marine crenarchaeote HF4000_APKG10F15,Ser_of_uncultured marine crenarchaeote HF4000_APKG10F15,sbSer_of_uncultured marine crenarchaeote HF4000_APKG10F15,Sgr_of_uncultured marine crenarchaeote HF4000_APKG10F15,sbSgr_of_uncultured marine crenarchaeote HF4000_APKG10F15,uncultured marine crenarchaeote HF4000_APKG10F15,Fsp_in_uncultured marine crenarchaeote HF4000_APKG10F15,sbSpe_in_uncultured marine crenarchaeote HF4000_APKG10F15,Var_in_uncultured marine crenarchaeote HF4000_APKG10F15,sbVar_in_uncultured marine crenarchaeote HF4000_APKG10F15,For_in_uncultured marine crenarchaeote HF4000_APKG10F15,Srg_in_uncultured marine crenarchaeote HF4000_APKG10F15,Srt_in_uncultured marine crenarchaeote HF4000_APKG10F15,Str_in_uncultured marine crenarchaeote HF4000_APKG10F15,Iso_in_uncultured marine crenarchaeote HF4000_APKG10F15
881616,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Micrococcales,inCla_of_Micrococcales,Coh_of_Micrococcales,sbCoh_of_Micrococcales,spOrd_of_Micrococcales,Micrococcales,sbOrd_of_Microbacteriaceae,inOrd_of_Microbacteriaceae,prOrd_of_Microbacteriaceae,spFam_of_Microbacteriaceae,Microbacteriaceae,sbFam_of_Herbiconiux,Tri_of_Herbiconiux,sbTri_of_Herbiconiux,Herbiconiux,sbGen_in_Herbiconiux,Sec_in_Herbiconiux,sbSec_in_Herbiconiux,Ser_in_Herbiconiux,sbSer_in_Herbiconiux,Sgr_in_Herbiconiux,sbSgr_in_Herbiconiux,Spe_in_Herbiconiux,Fsp_in_Herbiconiux,sbSpe_in_Herbiconiux,Var_in_Herbiconiux,sbVar_in_Herbiconiux,For_in_Herbiconiux,Srg_in_Herbiconiux,Srt_in_Herbiconiux,Str_in_Herbiconiux,Iso_in_Herbiconiux
2782167,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Micrococcales,inCla_of_Micrococcales,Coh_of_Micrococcales,sbCoh_of_Micrococcales,spOrd_of_Micrococcales,Micrococcales,sbOrd_of_Microbacteriaceae,inOrd_of_Microbacteriaceae,prOrd_of_Microbacteriaceae,spFam_of_Microbacteriaceae,Microbacteriaceae,sbFam_of_Microbacterium,Tri_of_Microbacterium,sbTri_of_Microbacterium,Microbacterium,sbGen_of_Microbacterium luteum,Sec_of_Microbacterium luteum,sbSec_of_Microbacterium luteum,Ser_of_Microbacterium luteum,sbSer_of_Microbacterium luteum,Sgr_of_Microbacterium luteum,sbSgr_of_Microbacterium luteum,Microbacterium luteum,Fsp_in_Microbacterium luteum,sbSpe_in_Microbacterium luteum,Var_in_Microbacterium luteum,sbVar_in_Microbacterium luteum,For_in_Microbacterium luteum,Srg_in_Microbacterium luteum,Srt_in_Microbacterium luteum,Str_in_Microbacterium luteum,Iso_in_Microbacterium luteum
29581,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Betaproteobacteria,inPhy_of_Betaproteobacteria,spCla_of_Betaproteobacteria,Betaproteobacteria,sbCla_of_Burkholderiales,inCla_of_Burkholderiales,Coh_of_Burkholderiales,sbCoh_of_Burkholderiales,spOrd_of_Burkholderiales,Burkholderiales,sbOrd_of_Oxalobacteraceae,inOrd_of_Oxalobacteraceae,prOrd_of_Oxalobacteraceae,spFam_of_Oxalobacteraceae,Oxalobacteraceae,sbFam_of_Janthinobacterium,Tri_of_Janthinobacterium,sbTri_of_Janthinobacterium,Janthinobacterium,sbGen_of_Janthinobacterium lividum,Sec_of_Janthinobacterium lividum,sbSec_of_Janthinobacterium lividum,Ser_of_Janthinobacterium lividum,sbSer_of_Janthinobacterium lividum,Sgr_of_Janthinobacterium lividum,sbSgr_of_Janthinobacterium lividum,Janthinobacterium lividum,Fsp_in_Janthinobacterium lividum,sbSpe_in_Janthinobacterium lividum,Var_in_Janthinobacterium lividum,sbVar_in_Janthinobacterium lividum,For_in_Janthinobacterium lividum,Srg_in_Janthinobacterium lividum,Srt_in_Janthinobacterium lividum,Str_in_Janthinobacterium lividum,Iso_in_Janthinobacterium lividum
1842532,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Desulfuromonadales,inCla_of_Desulfuromonadales,Coh_of_Desulfuromonadales,sbCoh_of_Desulfuromonadales,spOrd_of_Desulfuromonadales,Desulfuromonadales,sbOrd_of_Syntrophotaleaceae,inOrd_of_Syntrophotaleaceae,prOrd_of_Syntrophotaleaceae,spFam_of_Syntrophotaleaceae,Syntrophotaleaceae,sbFam_of_Syntrophotalea,Tri_of_Syntrophotalea,sbTri_of_Syntrophotalea,Syntrophotalea,sbGen_of_Syntrophotalea acetylenivorans,Sec_of_Syntrophotalea acetylenivorans,sbSec_of_Syntrophotalea acetylenivorans,Ser_of_Syntrophotalea acetylenivorans,sbSer_of_Syntrophotalea acetylenivorans,Sgr_of_Syntrophotalea acetylenivorans,sbSgr_of_Syntrophotalea acetylenivorans,Syntrophotalea acetylenivorans,Fsp_in_Syntrophotalea acetylenivorans,sbSpe_in_Syntrophotalea acetylenivorans,Var_in_Syntrophotalea acetylenivorans,sbVar_in_Syntrophotalea acetylenivorans,For_in_Syntrophotalea acetylenivorans,Srg_in_Syntrophotalea acetylenivorans,Srt_in_Syntrophotalea acetylenivorans,Str_in_Syntrophotalea acetylenivorans,Iso_in_Syntrophotalea acetylenivorans
553981,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Chromatiales,inCla_of_Chromatiales,Coh_of_Chromatiales,sbCoh_of_Chromatiales,spOrd_of_Chromatiales,Chromatiales,sbOrd_of_Chromatiaceae,inOrd_of_Chromatiaceae,prOrd_of_Chromatiaceae,spFam_of_Chromatiaceae,Chromatiaceae,sbFam_of_Candidatus Nitrosacidococcus,Tri_of_Candidatus Nitrosacidococcus,sbTri_of_Candidatus Nitrosacidococcus,Candidatus Nitrosacidococcus,sbGen_of_Candidatus Nitrosacidococcus tergens,Sec_of_Candidatus Nitrosacidococcus tergens,sbSec_of_Candidatus Nitrosacidococcus tergens,Ser_of_Candidatus Nitrosacidococcus tergens,sbSer_of_Candidatus Nitrosacidococcus tergens,Sgr_of_Candidatus Nitrosacidococcus tergens,sbSgr_of_Candidatus Nitrosacidococcus tergens,Candidatus Nitrosacidococcus tergens,Fsp_in_Candidatus Nitrosacidococcus tergens,sbSpe_in_Candidatus Nitrosacidococcus tergens,Var_in_Candidatus Nitrosacidococcus tergens,sbVar_in_Candidatus Nitrosacidococcus tergens,For_in_Candidatus Nitrosacidococcus tergens,Srg_in_Candidatus Nitrosacidococcus tergens,Srt_in_Candidatus Nitrosacidococcus tergens,Str_in_Candidatus Nitrosacidococcus tergens,Iso_in_Candidatus Nitrosacidococcus tergens
2094023,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Pasteurellales,inCla_of_Pasteurellales,Coh_of_Pasteurellales,sbCoh_of_Pasteurellales,spOrd_of_Pasteurellales,Pasteurellales,sbOrd_of_Pasteurellaceae,inOrd_of_Pasteurellaceae,prOrd_of_Pasteurellaceae,spFam_of_Pasteurellaceae,Pasteurellaceae,sbFam_of_Glaesserella,Tri_of_Glaesserella,sbTri_of_Glaesserella,Glaesserella,sbGen_in_Glaesserella,Sec_in_Glaesserella,sbSec_in_Glaesserella,Ser_in_Glaesserella,sbSer_in_Glaesserella,Sgr_in_Glaesserella,sbSgr_in_Glaesserella,Spe_in_Glaesserella,Fsp_in_Glaesserella,sbSpe_in_Glaesserella,Var_in_Glaesserella,sbVar_in_Glaesserella,For_in_Glaesserella,Srg_in_Glaesserella,Srt_in_Glaesserella,Str_in_Glaesserella,Iso_in_Glaesserella
160619,Eukaryota,Kin_Sar,sbKin_Alveolata,spPhy_of_Dinophyceae,Phy_of_Dinophyceae,sbPhy_of_Dinophyceae,inPhy_of_Dinophyceae,spCla_of_Dinophyceae,Dinophyceae,sbCla_of_Peridiniales,inCla_of_Peridiniales,Coh_of_Peridiniales,sbCoh_of_Peridiniales,spOrd_of_Peridiniales,Peridiniales,sbOrd_of_Kryptoperidiniaceae,inOrd_of_Kryptoperidiniaceae,prOrd_of_Kryptoperidiniaceae,spFam_of_Kryptoperidiniaceae,Kryptoperidiniaceae,sbFam_of_Kryptoperidinium,Tri_of_Kryptoperidinium,sbTri_of_Kryptoperidinium,Kryptoperidinium,sbGen_of_Kryptoperidinium foliaceum,Sec_of_Kryptoperidinium foliaceum,sbSec_of_Kryptoperidinium foliaceum,Ser_of_Kryptoperidinium foliaceum,sbSer_of_Kryptoperidinium foliaceum,Sgr_of_Kryptoperidinium foliaceum,sbSgr_of_Kryptoperidinium foliaceum,Kryptoperidinium foliaceum,Fsp_in_Kryptoperidinium foliaceum,sbSpe_in_Kryptoperidinium foliaceum,Var_in_Kryptoperidinium foliaceum,sbVar_in_Kryptoperidinium foliaceum,For_in_Kryptoperidinium foliaceum,Srg_in_Kryptoperidinium foliaceum,Srt_in_Kryptoperidinium foliaceum,Str_in_Kryptoperidinium foliaceum,Iso_in_Kryptoperidinium foliaceum
